Date,Category,Amount,Type,UserType,TotalBudget
27-04-2020,Rent,154.93,Expense,senior_retired,12000
28-05-2020,Food & Drink,1103.52,Expense,senior_retired,12000
15-05-2020,Food & Drink,1259.76,Expense,senior_retired,12000
12-05-2020,Food & Drink,1137.1,Expense,senior_retired,12000
17-05-2020,Food & Drink,827.28,Expense,senior_retired,12000
22-05-2020,Entertainment,275.56,Expense,senior_retired,12000
23-05-2020,Entertainment,328.15,Expense,senior_retired,12000
15-05-2020,Travel,482.05,Expense,senior_retired,12000
08-05-2020,Travel,333.22,Expense,senior_retired,12000
26-05-2020,Travel,516.77,Expense,senior_retired,12000
27-05-2020,Travel,648.97,Expense,senior_retired,12000
13-05-2020,Health & Fitness,1526.1,Expense,senior_retired,12000
22-05-2020,Health & Fitness,1339.27,Expense,senior_retired,12000
05-05-2020,Health & Fitness,1321.55,Expense,senior_retired,12000
04-05-2020,Utilities,862.93,Expense,senior_retired,12000
13-05-2020,Utilities,1801.19,Expense,senior_retired,12000
13-05-2020,Personal Care,288.87,Expense,senior_retired,12000
04-05-2020,Personal Care,332.81,Expense,senior_retired,12000
27-05-2020,Rent,197.83,Expense,senior_retired,12000
13-05-2020,Rent,148.08,Expense,senior_retired,12000
10-05-2020,Rent,290.45,Expense,senior_retired,12000
03-06-2020,Food & Drink,2631.96,Expense,senior_retired,12000
06-06-2020,Food & Drink,2371.03,Expense,senior_retired,12000
15-06-2020,Entertainment,124.37,Expense,senior_retired,12000
27-06-2020,Entertainment,185.82,Expense,senior_retired,12000
18-06-2020,Entertainment,167.31,Expense,senior_retired,12000
20-06-2020,Entertainment,147.58,Expense,senior_retired,12000
05-06-2020,Entertainment,174.52,Expense,senior_retired,12000
14-06-2020,Travel,1376.01,Expense,senior_retired,12000
22-06-2020,Travel,1311.98,Expense,senior_retired,12000
26-06-2020,Travel,1040.3,Expense,senior_retired,12000
18-06-2020,Health & Fitness,432.86,Expense,senior_retired,12000
17-06-2020,Health & Fitness,449.64,Expense,senior_retired,12000
01-06-2020,Health & Fitness,783.41,Expense,senior_retired,12000
06-06-2020,Health & Fitness,817.16,Expense,senior_retired,12000
21-06-2020,Utilities,937.76,Expense,senior_retired,12000
27-06-2020,Utilities,1486.15,Expense,senior_retired,12000
01-06-2020,Personal Care,310.32,Expense,senior_retired,12000
08-06-2020,Personal Care,228.36,Expense,senior_retired,12000
13-06-2020,Personal Care,286.02,Expense,senior_retired,12000
13-06-2020,Rent,417.71,Expense,senior_retired,12000
25-06-2020,Rent,365.26,Expense,senior_retired,12000
26-07-2020,Food & Drink,1711.51,Expense,senior_retired,12000
25-07-2020,Food & Drink,924.07,Expense,senior_retired,12000
19-07-2020,Food & Drink,1793.52,Expense,senior_retired,12000
05-07-2020,Entertainment,308.97,Expense,senior_retired,12000
10-07-2020,Entertainment,272.56,Expense,senior_retired,12000
13-07-2020,Entertainment,133.89,Expense,senior_retired,12000
14-07-2020,Travel,907.38,Expense,senior_retired,12000
17-07-2020,Travel,718.75,Expense,senior_retired,12000
12-07-2020,Travel,796.44,Expense,senior_retired,12000
19-07-2020,Travel,584.12,Expense,senior_retired,12000
20-07-2020,Health & Fitness,710.94,Expense,senior_retired,12000
05-07-2020,Health & Fitness,645.77,Expense,senior_retired,12000
12-07-2020,Health & Fitness,617.88,Expense,senior_retired,12000
22-07-2020,Utilities,1074.21,Expense,senior_retired,12000
22-07-2020,Utilities,1824.15,Expense,senior_retired,12000
21-07-2020,Personal Care,171.09,Expense,senior_retired,12000
23-07-2020,Personal Care,164.99,Expense,senior_retired,12000
03-07-2020,Personal Care,145.05,Expense,senior_retired,12000
04-07-2020,Personal Care,180.95,Expense,senior_retired,12000
25-07-2020,Rent,169.43,Expense,senior_retired,12000
02-07-2020,Rent,149.39,Expense,senior_retired,12000
07-07-2020,Rent,199.32,Expense,senior_retired,12000
08-07-2020,Rent,174.26,Expense,senior_retired,12000
19-08-2020,Food & Drink,1654.7,Expense,senior_retired,12000
13-08-2020,Food & Drink,2418.02,Expense,senior_retired,12000
13-08-2020,Entertainment,155.2,Expense,senior_retired,12000
20-08-2020,Entertainment,154.07,Expense,senior_retired,12000
27-08-2020,Entertainment,103.24,Expense,senior_retired,12000
07-08-2020,Entertainment,105.03,Expense,senior_retired,12000
22-08-2020,Entertainment,151.05,Expense,senior_retired,12000
25-08-2020,Travel,1177.58,Expense,senior_retired,12000
20-08-2020,Travel,659.15,Expense,senior_retired,12000
09-08-2020,Travel,932.11,Expense,senior_retired,12000
10-08-2020,Health & Fitness,692.7,Expense,senior_retired,12000
14-08-2020,Health & Fitness,572.26,Expense,senior_retired,12000
20-08-2020,Health & Fitness,510.7,Expense,senior_retired,12000
17-08-2020,Health & Fitness,907.55,Expense,senior_retired,12000
16-08-2020,Utilities,1144.26,Expense,senior_retired,12000
02-08-2020,Utilities,963.9,Expense,senior_retired,12000
07-08-2020,Utilities,969.94,Expense,senior_retired,12000
01-08-2020,Personal Care,173.22,Expense,senior_retired,12000
14-08-2020,Personal Care,83.19,Expense,senior_retired,12000
05-08-2020,Personal Care,187.19,Expense,senior_retired,12000
09-08-2020,Personal Care,120.87,Expense,senior_retired,12000
05-08-2020,Personal Care,173.54,Expense,senior_retired,12000
16-08-2020,Rent,89.39,Expense,senior_retired,12000
03-08-2020,Rent,177.92,Expense,senior_retired,12000
11-08-2020,Rent,125.29,Expense,senior_retired,12000
07-08-2020,Rent,83.6,Expense,senior_retired,12000
17-08-2020,Rent,181.29,Expense,senior_retired,12000
18-09-2020,Food & Drink,669.71,Expense,senior_retired,12000
13-09-2020,Food & Drink,976.42,Expense,senior_retired,12000
12-09-2020,Food & Drink,1246.43,Expense,senior_retired,12000
05-09-2020,Food & Drink,1201.65,Expense,senior_retired,12000
01-09-2020,Entertainment,292.77,Expense,senior_retired,12000
06-09-2020,Entertainment,441.23,Expense,senior_retired,12000
22-09-2020,Travel,871.39,Expense,senior_retired,12000
09-09-2020,Travel,904.48,Expense,senior_retired,12000
07-09-2020,Travel,648.03,Expense,senior_retired,12000
15-09-2020,Health & Fitness,1372.15,Expense,senior_retired,12000
16-09-2020,Health & Fitness,859.7,Expense,senior_retired,12000
11-09-2020,Utilities,630.43,Expense,senior_retired,12000
16-09-2020,Utilities,829.49,Expense,senior_retired,12000
26-09-2020,Utilities,865.4,Expense,senior_retired,12000
04-09-2020,Utilities,709.24,Expense,senior_retired,12000
18-09-2020,Personal Care,206.28,Expense,senior_retired,12000
06-09-2020,Personal Care,160.84,Expense,senior_retired,12000
19-09-2020,Personal Care,228.35,Expense,senior_retired,12000
03-09-2020,Rent,399.93,Expense,senior_retired,12000
23-09-2020,Rent,333.41,Expense,senior_retired,12000
12-10-2020,Food & Drink,1823.96,Expense,senior_retired,12000
19-10-2020,Food & Drink,1832.54,Expense,senior_retired,12000
21-10-2020,Food & Drink,1904.6,Expense,senior_retired,12000
16-10-2020,Entertainment,252.16,Expense,senior_retired,12000
15-10-2020,Entertainment,217.63,Expense,senior_retired,12000
13-10-2020,Entertainment,236.47,Expense,senior_retired,12000
03-10-2020,Entertainment,260.83,Expense,senior_retired,12000
14-10-2020,Entertainment,158.24,Expense,senior_retired,12000
28-10-2020,Travel,1227.74,Expense,senior_retired,12000
20-10-2020,Travel,831.14,Expense,senior_retired,12000
18-10-2020,Health & Fitness,1120.62,Expense,senior_retired,12000
18-10-2020,Health & Fitness,818.82,Expense,senior_retired,12000
06-10-2020,Health & Fitness,1018.76,Expense,senior_retired,12000
16-10-2020,Utilities,769.18,Expense,senior_retired,12000
14-10-2020,Utilities,524.17,Expense,senior_retired,12000
26-10-2020,Utilities,840.42,Expense,senior_retired,12000
04-10-2020,Utilities,591.01,Expense,senior_retired,12000
02-10-2020,Personal Care,143.81,Expense,senior_retired,12000
23-10-2020,Personal Care,301.85,Expense,senior_retired,12000
26-10-2020,Personal Care,247.08,Expense,senior_retired,12000
03-10-2020,Rent,237.74,Expense,senior_retired,12000
06-10-2020,Rent,279.83,Expense,senior_retired,12000
15-10-2020,Rent,223.9,Expense,senior_retired,12000
10-11-2020,Food & Drink,977.13,Expense,senior_retired,12000
13-11-2020,Food & Drink,788.27,Expense,senior_retired,12000
26-11-2020,Food & Drink,1300.83,Expense,senior_retired,12000
28-11-2020,Food & Drink,826.42,Expense,senior_retired,12000
20-11-2020,Entertainment,258.98,Expense,senior_retired,12000
08-11-2020,Entertainment,309.53,Expense,senior_retired,12000
24-11-2020,Entertainment,262.53,Expense,senior_retired,12000
09-11-2020,Travel,797.92,Expense,senior_retired,12000
11-11-2020,Travel,525.99,Expense,senior_retired,12000
05-11-2020,Travel,556.53,Expense,senior_retired,12000
20-11-2020,Health & Fitness,485.43,Expense,senior_retired,12000
09-11-2020,Health & Fitness,433.53,Expense,senior_retired,12000
02-11-2020,Health & Fitness,640.12,Expense,senior_retired,12000
10-11-2020,Health & Fitness,559.63,Expense,senior_retired,12000
17-11-2020,Health & Fitness,563.34,Expense,senior_retired,12000
06-11-2020,Utilities,820.33,Expense,senior_retired,12000
02-11-2020,Utilities,1052.65,Expense,senior_retired,12000
16-11-2020,Personal Care,236.24,Expense,senior_retired,12000
05-11-2020,Personal Care,245.48,Expense,senior_retired,12000
25-11-2020,Rent,107.33,Expense,senior_retired,12000
22-11-2020,Rent,160.99,Expense,senior_retired,12000
19-11-2020,Rent,173.36,Expense,senior_retired,12000
17-11-2020,Rent,235.45,Expense,senior_retired,12000
06-12-2020,Food & Drink,1459.13,Expense,senior_retired,12000
24-12-2020,Food & Drink,1467.89,Expense,senior_retired,12000
07-12-2020,Food & Drink,910.67,Expense,senior_retired,12000
11-12-2020,Food & Drink,966.55,Expense,senior_retired,12000
11-12-2020,Entertainment,239.2,Expense,senior_retired,12000
25-12-2020,Entertainment,134.55,Expense,senior_retired,12000
27-12-2020,Entertainment,247.34,Expense,senior_retired,12000
18-12-2020,Entertainment,180.15,Expense,senior_retired,12000
22-12-2020,Entertainment,237.61,Expense,senior_retired,12000
04-12-2020,Travel,1213.54,Expense,senior_retired,12000
24-12-2020,Travel,1014.31,Expense,senior_retired,12000
02-12-2020,Travel,1033.64,Expense,senior_retired,12000
04-12-2020,Health & Fitness,375.77,Expense,senior_retired,12000
17-12-2020,Health & Fitness,490.23,Expense,senior_retired,12000
28-12-2020,Health & Fitness,454.41,Expense,senior_retired,12000
13-12-2020,Health & Fitness,688.8,Expense,senior_retired,12000
06-12-2020,Health & Fitness,731.22,Expense,senior_retired,12000
15-12-2020,Utilities,800.2,Expense,senior_retired,12000
23-12-2020,Utilities,714.05,Expense,senior_retired,12000
24-12-2020,Utilities,665.65,Expense,senior_retired,12000
08-12-2020,Utilities,905.31,Expense,senior_retired,12000
17-12-2020,Personal Care,400.26,Expense,senior_retired,12000
28-12-2020,Personal Care,249.89,Expense,senior_retired,12000
17-12-2020,Rent,231.14,Expense,senior_retired,12000
08-12-2020,Rent,203.63,Expense,senior_retired,12000
28-12-2020,Rent,226.4,Expense,senior_retired,12000
09-01-2021,Food & Drink,1979.23,Expense,senior_retired,12000
11-01-2021,Food & Drink,1854.74,Expense,senior_retired,12000
26-01-2021,Entertainment,95.82,Expense,senior_retired,12000
03-01-2021,Entertainment,162.84,Expense,senior_retired,12000
07-01-2021,Entertainment,153.65,Expense,senior_retired,12000
18-01-2021,Entertainment,110.85,Expense,senior_retired,12000
02-01-2021,Travel,379.46,Expense,senior_retired,12000
22-01-2021,Travel,746.74,Expense,senior_retired,12000
07-01-2021,Health & Fitness,1458.33,Expense,senior_retired,12000
06-01-2021,Health & Fitness,730.43,Expense,senior_retired,12000
26-01-2021,Health & Fitness,1526.11,Expense,senior_retired,12000
06-01-2021,Utilities,550.14,Expense,senior_retired,12000
01-01-2021,Utilities,573.32,Expense,senior_retired,12000
10-01-2021,Utilities,553.65,Expense,senior_retired,12000
04-01-2021,Utilities,591.78,Expense,senior_retired,12000
10-01-2021,Personal Care,138.57,Expense,senior_retired,12000
23-01-2021,Personal Care,176.81,Expense,senior_retired,12000
25-01-2021,Personal Care,105.16,Expense,senior_retired,12000
25-01-2021,Personal Care,125.74,Expense,senior_retired,12000
27-01-2021,Personal Care,117.27,Expense,senior_retired,12000
04-01-2021,Rent,106.82,Expense,senior_retired,12000
25-01-2021,Rent,227.86,Expense,senior_retired,12000
15-01-2021,Rent,211.63,Expense,senior_retired,12000
20-01-2021,Rent,182.06,Expense,senior_retired,12000
01-02-2021,Food & Drink,2226.8,Expense,senior_retired,12000
07-02-2021,Food & Drink,2179.14,Expense,senior_retired,12000
24-02-2021,Entertainment,165.95,Expense,senior_retired,12000
12-02-2021,Entertainment,295.85,Expense,senior_retired,12000
26-02-2021,Travel,230.39,Expense,senior_retired,12000
16-02-2021,Travel,386.64,Expense,senior_retired,12000
22-02-2021,Travel,259.74,Expense,senior_retired,12000
15-02-2021,Travel,344.12,Expense,senior_retired,12000
07-02-2021,Health & Fitness,715.09,Expense,senior_retired,12000
05-02-2021,Health & Fitness,1180.46,Expense,senior_retired,12000
15-02-2021,Health & Fitness,580.16,Expense,senior_retired,12000
28-02-2021,Utilities,708.07,Expense,senior_retired,12000
10-02-2021,Utilities,697.76,Expense,senior_retired,12000
25-02-2021,Utilities,450.23,Expense,senior_retired,12000
03-02-2021,Utilities,720.4,Expense,senior_retired,12000
13-02-2021,Personal Care,100.47,Expense,senior_retired,12000
09-02-2021,Personal Care,138.59,Expense,senior_retired,12000
25-02-2021,Personal Care,152.42,Expense,senior_retired,12000
14-02-2021,Personal Care,187.32,Expense,senior_retired,12000
25-02-2021,Personal Care,113.82,Expense,senior_retired,12000
15-02-2021,Rent,359.93,Expense,senior_retired,12000
22-02-2021,Rent,431.23,Expense,senior_retired,12000
05-03-2021,Food & Drink,1291.35,Expense,senior_retired,12000
19-03-2021,Food & Drink,1112.4,Expense,senior_retired,12000
07-03-2021,Food & Drink,874.6,Expense,senior_retired,12000
11-03-2021,Food & Drink,959.13,Expense,senior_retired,12000
13-03-2021,Entertainment,225.5,Expense,senior_retired,12000
07-03-2021,Entertainment,178.41,Expense,senior_retired,12000
08-03-2021,Entertainment,182.44,Expense,senior_retired,12000
26-03-2021,Entertainment,120.83,Expense,senior_retired,12000
07-03-2021,Travel,788.57,Expense,senior_retired,12000
01-03-2021,Travel,1042.09,Expense,senior_retired,12000
14-03-2021,Health & Fitness,895.12,Expense,senior_retired,12000
24-03-2021,Health & Fitness,903.39,Expense,senior_retired,12000
12-03-2021,Health & Fitness,560.45,Expense,senior_retired,12000
10-03-2021,Utilities,688.17,Expense,senior_retired,12000
27-03-2021,Utilities,372.26,Expense,senior_retired,12000
15-03-2021,Utilities,684.91,Expense,senior_retired,12000
20-03-2021,Utilities,364.82,Expense,senior_retired,12000
16-03-2021,Utilities,375.84,Expense,senior_retired,12000
06-03-2021,Personal Care,462.27,Expense,senior_retired,12000
26-03-2021,Personal Care,304.61,Expense,senior_retired,12000
03-03-2021,Rent,186.56,Expense,senior_retired,12000
11-03-2021,Rent,203.7,Expense,senior_retired,12000
24-03-2021,Rent,189.49,Expense,senior_retired,12000
01-03-2021,Rent,126.19,Expense,senior_retired,12000
10-04-2021,Food & Drink,1049.28,Expense,senior_retired,12000
13-04-2021,Food & Drink,929.58,Expense,senior_retired,12000
15-04-2021,Food & Drink,1316.91,Expense,senior_retired,12000
27-04-2021,Entertainment,259.1,Expense,senior_retired,12000
08-04-2021,Entertainment,160.89,Expense,senior_retired,12000
07-04-2021,Entertainment,201.61,Expense,senior_retired,12000
22-04-2021,Travel,469.35,Expense,senior_retired,12000
17-04-2021,Travel,358.76,Expense,senior_retired,12000
19-04-2021,Travel,324.32,Expense,senior_retired,12000
16-04-2021,Travel,548.82,Expense,senior_retired,12000
02-04-2021,Travel,495.03,Expense,senior_retired,12000
12-04-2021,Health & Fitness,812.88,Expense,senior_retired,12000
01-04-2021,Health & Fitness,985.69,Expense,senior_retired,12000
05-04-2021,Health & Fitness,507.59,Expense,senior_retired,12000
25-04-2021,Health & Fitness,561.82,Expense,senior_retired,12000
09-04-2021,Health & Fitness,664.68,Expense,senior_retired,12000
15-04-2021,Utilities,729.71,Expense,senior_retired,12000
17-04-2021,Utilities,633.84,Expense,senior_retired,12000
05-04-2021,Utilities,725.82,Expense,senior_retired,12000
13-04-2021,Utilities,438.14,Expense,senior_retired,12000
15-04-2021,Utilities,407.7,Expense,senior_retired,12000
23-04-2021,Personal Care,424.18,Expense,senior_retired,12000
22-04-2021,Personal Care,436.3,Expense,senior_retired,12000
09-04-2021,Rent,451.89,Expense,senior_retired,12000
24-04-2021,Rent,246.43,Expense,senior_retired,12000
28-05-2021,Food & Drink,1108.86,Expense,senior_retired,12000
02-05-2021,Food & Drink,982.18,Expense,senior_retired,12000
27-05-2021,Food & Drink,1142.53,Expense,senior_retired,12000
17-05-2021,Food & Drink,757.23,Expense,senior_retired,12000
24-05-2021,Food & Drink,880.61,Expense,senior_retired,12000
03-05-2021,Entertainment,292.71,Expense,senior_retired,12000
18-05-2021,Entertainment,427.56,Expense,senior_retired,12000
25-05-2021,Travel,1215.9,Expense,senior_retired,12000
07-05-2021,Travel,775.23,Expense,senior_retired,12000
27-05-2021,Health & Fitness,1121.31,Expense,senior_retired,12000
28-05-2021,Health & Fitness,783.52,Expense,senior_retired,12000
26-05-2021,Health & Fitness,888.23,Expense,senior_retired,12000
12-05-2021,Utilities,427.03,Expense,senior_retired,12000
09-05-2021,Utilities,942.66,Expense,senior_retired,12000
17-05-2021,Utilities,527.4,Expense,senior_retired,12000
10-05-2021,Utilities,763.51,Expense,senior_retired,12000
17-05-2021,Personal Care,98.54,Expense,senior_retired,12000
05-05-2021,Personal Care,131.33,Expense,senior_retired,12000
13-05-2021,Personal Care,124.95,Expense,senior_retired,12000
23-05-2021,Personal Care,175.22,Expense,senior_retired,12000
28-05-2021,Personal Care,141.45,Expense,senior_retired,12000
17-05-2021,Rent,183.66,Expense,senior_retired,12000
09-05-2021,Rent,192.13,Expense,senior_retired,12000
03-05-2021,Rent,222.53,Expense,senior_retired,12000
12-06-2021,Food & Drink,893.55,Expense,senior_retired,12000
09-06-2021,Food & Drink,1197.93,Expense,senior_retired,12000
15-06-2021,Food & Drink,1300.07,Expense,senior_retired,12000
08-06-2021,Food & Drink,1206.35,Expense,senior_retired,12000
12-06-2021,Entertainment,110.53,Expense,senior_retired,12000
01-06-2021,Entertainment,107.81,Expense,senior_retired,12000
28-06-2021,Entertainment,212.41,Expense,senior_retired,12000
09-06-2021,Entertainment,239.81,Expense,senior_retired,12000
07-06-2021,Travel,728.78,Expense,senior_retired,12000
16-06-2021,Travel,806.41,Expense,senior_retired,12000
12-06-2021,Travel,614.06,Expense,senior_retired,12000
11-06-2021,Travel,652.03,Expense,senior_retired,12000
03-06-2021,Travel,442.4,Expense,senior_retired,12000
17-06-2021,Health & Fitness,654.31,Expense,senior_retired,12000
20-06-2021,Health & Fitness,744.6,Expense,senior_retired,12000
06-06-2021,Health & Fitness,609.71,Expense,senior_retired,12000
18-06-2021,Health & Fitness,375.19,Expense,senior_retired,12000
21-06-2021,Health & Fitness,598.46,Expense,senior_retired,12000
26-06-2021,Utilities,953.48,Expense,senior_retired,12000
02-06-2021,Utilities,913.88,Expense,senior_retired,12000
23-06-2021,Utilities,828.39,Expense,senior_retired,12000
19-06-2021,Utilities,438.54,Expense,senior_retired,12000
04-06-2021,Personal Care,462.91,Expense,senior_retired,12000
13-06-2021,Personal Care,309.67,Expense,senior_retired,12000
19-06-2021,Rent,160.48,Expense,senior_retired,12000
07-06-2021,Rent,109.84,Expense,senior_retired,12000
02-06-2021,Rent,114.38,Expense,senior_retired,12000
20-06-2021,Rent,99.02,Expense,senior_retired,12000
08-06-2021,Rent,118.32,Expense,senior_retired,12000
07-07-2021,Food & Drink,2010.47,Expense,senior_retired,12000
03-07-2021,Food & Drink,2634.09,Expense,senior_retired,12000
07-07-2021,Entertainment,184.14,Expense,senior_retired,12000
06-07-2021,Entertainment,174.29,Expense,senior_retired,12000
02-07-2021,Entertainment,127.62,Expense,senior_retired,12000
06-07-2021,Entertainment,128.6,Expense,senior_retired,12000
22-07-2021,Entertainment,107.88,Expense,senior_retired,12000
09-07-2021,Travel,502.2,Expense,senior_retired,12000
22-07-2021,Travel,575.75,Expense,senior_retired,12000
03-07-2021,Travel,1072.22,Expense,senior_retired,12000
17-07-2021,Travel,679.32,Expense,senior_retired,12000
07-07-2021,Health & Fitness,354.74,Expense,senior_retired,12000
18-07-2021,Health & Fitness,580.64,Expense,senior_retired,12000
04-07-2021,Health & Fitness,525.26,Expense,senior_retired,12000
09-07-2021,Health & Fitness,443.18,Expense,senior_retired,12000
04-07-2021,Health & Fitness,497.41,Expense,senior_retired,12000
28-07-2021,Utilities,1810.63,Expense,senior_retired,12000
28-07-2021,Utilities,1721.99,Expense,senior_retired,12000
12-07-2021,Personal Care,446.08,Expense,senior_retired,12000
06-07-2021,Personal Care,271.23,Expense,senior_retired,12000
05-07-2021,Rent,145.23,Expense,senior_retired,12000
01-07-2021,Rent,132.21,Expense,senior_retired,12000
22-07-2021,Rent,94.94,Expense,senior_retired,12000
17-07-2021,Rent,137.26,Expense,senior_retired,12000
07-07-2021,Rent,87.16,Expense,senior_retired,12000
22-08-2021,Food & Drink,934.69,Expense,senior_retired,12000
11-08-2021,Food & Drink,627.91,Expense,senior_retired,12000
28-08-2021,Food & Drink,740.83,Expense,senior_retired,12000
16-08-2021,Food & Drink,1056.02,Expense,senior_retired,12000
10-08-2021,Entertainment,255.22,Expense,senior_retired,12000
27-08-2021,Entertainment,376.05,Expense,senior_retired,12000
28-08-2021,Travel,1228.16,Expense,senior_retired,12000
14-08-2021,Travel,839.52,Expense,senior_retired,12000
27-08-2021,Travel,1240.39,Expense,senior_retired,12000
26-08-2021,Health & Fitness,739.67,Expense,senior_retired,12000
14-08-2021,Health & Fitness,393.8,Expense,senior_retired,12000
11-08-2021,Health & Fitness,560.92,Expense,senior_retired,12000
11-08-2021,Health & Fitness,661.03,Expense,senior_retired,12000
28-08-2021,Health & Fitness,359.98,Expense,senior_retired,12000
18-08-2021,Utilities,876.99,Expense,senior_retired,12000
14-08-2021,Utilities,912.25,Expense,senior_retired,12000
18-08-2021,Personal Care,103.48,Expense,senior_retired,12000
19-08-2021,Personal Care,88.34,Expense,senior_retired,12000
28-08-2021,Personal Care,123.91,Expense,senior_retired,12000
26-08-2021,Personal Care,109.08,Expense,senior_retired,12000
27-08-2021,Personal Care,132.32,Expense,senior_retired,12000
02-08-2021,Rent,93.32,Expense,senior_retired,12000
25-08-2021,Rent,156.37,Expense,senior_retired,12000
17-08-2021,Rent,136.92,Expense,senior_retired,12000
11-08-2021,Rent,125.75,Expense,senior_retired,12000
04-08-2021,Rent,184.62,Expense,senior_retired,12000
17-09-2021,Food & Drink,985.05,Expense,senior_retired,12000
16-09-2021,Food & Drink,1242.13,Expense,senior_retired,12000
16-09-2021,Food & Drink,859.43,Expense,senior_retired,12000
23-09-2021,Food & Drink,1071.54,Expense,senior_retired,12000
09-09-2021,Entertainment,483.04,Expense,senior_retired,12000
27-09-2021,Entertainment,208.32,Expense,senior_retired,12000
07-09-2021,Travel,466.02,Expense,senior_retired,12000
18-09-2021,Travel,612.83,Expense,senior_retired,12000
19-09-2021,Travel,726.38,Expense,senior_retired,12000
14-09-2021,Health & Fitness,1036.01,Expense,senior_retired,12000
08-09-2021,Health & Fitness,1026.96,Expense,senior_retired,12000
25-09-2021,Health & Fitness,1259.51,Expense,senior_retired,12000
19-09-2021,Utilities,606.19,Expense,senior_retired,12000
27-09-2021,Utilities,676.61,Expense,senior_retired,12000
26-09-2021,Utilities,897.54,Expense,senior_retired,12000
28-09-2021,Personal Care,118.37,Expense,senior_retired,12000
02-09-2021,Personal Care,107.21,Expense,senior_retired,12000
23-09-2021,Personal Care,176.17,Expense,senior_retired,12000
21-09-2021,Personal Care,233.14,Expense,senior_retired,12000
04-09-2021,Rent,313.73,Expense,senior_retired,12000
14-09-2021,Rent,252.53,Expense,senior_retired,12000
28-09-2021,Rent,155.33,Expense,senior_retired,12000
16-10-2021,Food & Drink,642.16,Expense,senior_retired,12000
25-10-2021,Food & Drink,1389.1,Expense,senior_retired,12000
12-10-2021,Food & Drink,629.48,Expense,senior_retired,12000
18-10-2021,Food & Drink,1321.22,Expense,senior_retired,12000
11-10-2021,Food & Drink,1380.18,Expense,senior_retired,12000
01-10-2021,Entertainment,129.05,Expense,senior_retired,12000
06-10-2021,Entertainment,197.98,Expense,senior_retired,12000
13-10-2021,Entertainment,204.78,Expense,senior_retired,12000
16-10-2021,Entertainment,122.05,Expense,senior_retired,12000
04-10-2021,Entertainment,264.52,Expense,senior_retired,12000
15-10-2021,Travel,748.41,Expense,senior_retired,12000
06-10-2021,Travel,756.94,Expense,senior_retired,12000
05-10-2021,Travel,931.58,Expense,senior_retired,12000
26-10-2021,Health & Fitness,697.42,Expense,senior_retired,12000
15-10-2021,Health & Fitness,370.7,Expense,senior_retired,12000
08-10-2021,Health & Fitness,548.2,Expense,senior_retired,12000
27-10-2021,Health & Fitness,534.53,Expense,senior_retired,12000
14-10-2021,Health & Fitness,645.79,Expense,senior_retired,12000
05-10-2021,Utilities,852.81,Expense,senior_retired,12000
27-10-2021,Utilities,857.55,Expense,senior_retired,12000
10-10-2021,Utilities,585.98,Expense,senior_retired,12000
27-10-2021,Utilities,569.24,Expense,senior_retired,12000
17-10-2021,Personal Care,303.1,Expense,senior_retired,12000
21-10-2021,Personal Care,209.7,Expense,senior_retired,12000
03-10-2021,Personal Care,282.18,Expense,senior_retired,12000
10-10-2021,Rent,177.52,Expense,senior_retired,12000
26-10-2021,Rent,159.82,Expense,senior_retired,12000
09-10-2021,Rent,104.75,Expense,senior_retired,12000
20-10-2021,Rent,228.28,Expense,senior_retired,12000
11-11-2021,Food & Drink,2329.79,Expense,senior_retired,12000
05-11-2021,Food & Drink,1975.22,Expense,senior_retired,12000
23-11-2021,Entertainment,232.01,Expense,senior_retired,12000
07-11-2021,Entertainment,268.43,Expense,senior_retired,12000
17-11-2021,Entertainment,243.94,Expense,senior_retired,12000
02-11-2021,Entertainment,253.0,Expense,senior_retired,12000
26-11-2021,Entertainment,182.58,Expense,senior_retired,12000
14-11-2021,Travel,576.56,Expense,senior_retired,12000
04-11-2021,Travel,367.74,Expense,senior_retired,12000
16-11-2021,Travel,393.37,Expense,senior_retired,12000
22-11-2021,Travel,348.52,Expense,senior_retired,12000
13-11-2021,Travel,498.46,Expense,senior_retired,12000
23-11-2021,Health & Fitness,536.35,Expense,senior_retired,12000
02-11-2021,Health & Fitness,630.47,Expense,senior_retired,12000
28-11-2021,Health & Fitness,555.27,Expense,senior_retired,12000
06-11-2021,Health & Fitness,427.9,Expense,senior_retired,12000
17-11-2021,Health & Fitness,776.21,Expense,senior_retired,12000
13-11-2021,Utilities,564.03,Expense,senior_retired,12000
22-11-2021,Utilities,829.96,Expense,senior_retired,12000
07-11-2021,Utilities,684.44,Expense,senior_retired,12000
10-11-2021,Utilities,888.06,Expense,senior_retired,12000
18-11-2021,Personal Care,289.02,Expense,senior_retired,12000
21-11-2021,Personal Care,321.8,Expense,senior_retired,12000
06-11-2021,Personal Care,278.83,Expense,senior_retired,12000
04-11-2021,Rent,118.79,Expense,senior_retired,12000
21-11-2021,Rent,194.21,Expense,senior_retired,12000
28-11-2021,Rent,237.47,Expense,senior_retired,12000
18-11-2021,Rent,199.97,Expense,senior_retired,12000
06-12-2021,Food & Drink,1200.88,Expense,senior_retired,12000
27-12-2021,Food & Drink,1369.73,Expense,senior_retired,12000
15-12-2021,Food & Drink,1363.02,Expense,senior_retired,12000
28-12-2021,Food & Drink,1199.55,Expense,senior_retired,12000
